sku,product_name,brand
AA2510-007,Tênis Nike Jordan Why Not Zer0.1 Masculino,Jordan
FW8656,Tênis adidas D Rose 773 2020,adidas
B28041,Tênis adidas Superstar 80S New Feminino,adidas
G55759,Tênis adidas Geodiver Primeblue Feminino,adidas
GY4981,Tênis adidas Superstar X Pharrell Williams Masculino,adidas
DC8891-001,Tênis Nike Air Force 1 07 Prm Masculino,Nike
AJ7200-002,Tênis Nike Air Max 270 Bowfin Masculino,Nike
DJ3760-115,Tênis Nike Lebron XVIII Low x Space Jam GS Infantil,Nike
GW0364,Tênis adidas ZX Fury,adidas
G28107,Tênis adidas U_Path GS,adidas
BD7933,Tênis adidas Nite Jogger Masculino,adidas
H69037,Tênis adidas ZX 1K Boost Masculino,adidas
DB2707,Tênis adidas EQT Support 91/18 Feminino,adidas
B37301,Tênis adidas Stan Smith New Bold Feminino,adidas
DB3361,Tênis adidas Nite Jogger,adidas
881758-001,Tênis Nike SB Dunk High QS Masculino,Nike
EF4290,Tênis adidas Ozweego Feminino,adidas
DM1289-401,Tênis Jordan Why Not Zero 4 Masculino,Jordan
AV4789-003,Tênis Nike M2K Tekno Masculino,Nike
CI2668-002,Tênis Lebron XVI Low CP Masculino,Nike
AV6697-002,Tênis Nike Drop-Type LX Masculino,Nike
CQ7731-900,Tênis Nike Zoom KD12 QS Masculino,Nike
CQ0989-100,Tênis Nike Drop-Type Hbr Masculino,Nike
CJ5395-100,Tênis Nike Air Barrage Low Masculino,Nike
AH6827-200,Tênis Nike Air Force 1 ´07 Se Premium Feminino,Nike
CN3498-100,Tênis Jordan Air Cadence Masculino,Jordan
FV4415,Tênis adidas SL 80 Masculino,adidas
CG6088,Tênis adidas Deerupt Feminino,adidas
F35018,Tênis adidas Yung-96 Masculino,adidas
DB2706,Tênis adidas Prophere Masculino,adidas
EF5414,Tênis adidas Nite Jogger Masculino,adidas
FV3746,Tênis adidas Nite Jogger Masculino,adidas
GZ7823,Tênis adidas ZX 2K Boost 2.0 Feminino,adidas
555088-611,Tênis Nike Air Jordan 1 Retro High OG Masculino,Jordan
897817-400,Tênis Nike Zoom KD 10 Masculino,Nike
BV9977-101,Tênis Nike Air Max 2090 Masculino,Nike
DM3353-100,Tênis Nike Air Force 1 GS Infantil,Nike
819685-009,Tênis Nike Air Huarache Run Ultra Masculino,Nike
AH8046-200,Tênis Nike Air Max 90 Premium LTR Masculino,Nike
B37465,Tênis adidas POD-S3.1 Feminino,adidas
EE6008,Tênis adidas Crazy Byw III Masculino,adidas
GX2481,Tênis adidas Sobakov 2.0 X Pharrell Williams,adidas
DD4887-007,Tênis Jordan Why Not Zero 4 Masculino,Jordan
CQ9326-001,Tênis Nike Kyrie 7 Masculino,Nike
DC9445-001,Tênis Nike Air Max 90 Feminino,Nike
AO1023-001,Tênis Nike Air Max 270 Flyknit Masculino,Nike
BB1109,Tênis adidas X_PLR Masculino,adidas
EE5054,Tênis adidas POD-S3.1 Masculino,adidas
G27723,Tênis adidas Continental 80 Feminino,adidas
CQ2492,Tênis adidas I-5923 Runner Masculino,adidas
S81337,Tênis adidas Superstar Slip-On Feminino,adidas
AT4612-103,Tênis Air Jordan 1 Mid PS Infantil,Jordan
AR0715-010,Tênis Air Jordan 11 Retro Feminino,Jordan
CT1972-006,Tênis Nike Kyrie Flytrap IV,Nike
DA7995-100,Tênis Nike Waffle One Masculino,Nike
CN2218-600,Tênis Jordan Mars 270 PSG Masculino,Jordan
BZ0087,Tênis adidas Campus Masculino,adidas
BD7751,Tênis adidas NMD R1 Masculino,adidas
EE4854,Tênis adidas Pod-S3.1 Masculino,adidas
CQ2628,Tênis adidas Deerupt Runner Masculino,adidas
B41771,Tênis adidas Deerupt Runner Masculino,adidas
GZ7730,Tênis adidas ZX 2K Boost Pure Masculino,adidas
CW3143-400,Tênis Nike PG 5,Nike
CQ9326-501,Tênis Nike Kyrie 7 Masculino,Nike
BQ2728-600,Tênis Nike React Element 55 Feminino,Nike
AA0287-604,Tênis Nike Air Force 1 '07 SE Feminino,Nike
AO1730-200,Tênis Nike Air Huarache Gripp Masculino,Nike
DD3111-102,Tênis Nike Blazer Mid77 Jumbo Masculino,Nike
CV2218-001,Tênis Nike Air Force React Lv8 Masculino,Nike
CV8122-106,Tênis Jordan MA2 Masculino,Jordan
CG6032,Tênis adidas I-5923 Feminino,adidas
EE5179,Tênis adidas NMD_R1 Feminino,adidas
BD7890,Tênis adidas Deerupt Masculino,adidas
BD7829,Tênis adidas Prophere Masculino,adidas
BD7834,Tênis adidas Prophere Masculino,adidas
B37454,Tênis adidas Prophere Masculino,adidas
CI9948-002,Tênis Nike KD13 Masculino,Nike
BQ9130-400,Tênis Nike Air Max 97 ND Masculino,Nike
CK1195-101,Tênis Nike Zoom KD12 NRG Masculino,Nike
AJ2998-001,Tênis Nike Air More Money Masculino,Nike
BQ3449-007,Tênis Jordan Jumpman 2020 Masculino,Jordan
EG5198,Tênis adidas SL 72 Masculino,adidas
EF5545,Tênis adidas SL Fashion Feminino,adidas
FY4549,Tênis adidas Triple Platforum Hi,adidas
GY3019,Tênis adidas Questar HM Masculino,adidas
BY3008,Tênis adidas Climacool 1 Masculino,adidas
BD7597,Tênis adidas I-5923 Masculino,adidas
CW3143-006,Tênis Nike PG 5,Nike
CW3935-005,Tênis Nike KD14 Masculino,Nike
CW3935-400,Tênis Nike KD14 Masculino,Nike
CJ1281-100,Tênis Nike Af1-Type Masculino,Nike
AO3108-013,Tênis Nike M2K Tekno Feminino,Nike
312834-401,Tênis Nike Air Max 97 PRM Masculino,Nike
BQ3060-008,Tênis Nike Kyrie Flytrap III Masculino,Nike
896277-400,Tênis Nike Air Presto Ultra Breathe Feminino,Nike
AJ7748-400,Tênis Nike Air Force 1 '07 LV8 Sport Masculino,Nike
AR7718-004,Tênis Nike SB Zoom Stefan Janoski Canvas Remastered,Nike
EF1994,Tênis adidas Falcon Feminino,adidas
FV9835,Tênis adidas Lxcon Masculino,adidas
EE5153,Tênis adidas EQT Gazelle Feminino,adidas
FZ4194,Tênis adidas SL Andridge Feminino,adidas
B27136,Tênis adidas Superstar Foundation,adidas
H68394,Tênis adidas Superstar Foundation,adidas
H68391,Tênis adidas Superstar Foundation,adidas
EE5855,Tênis adidas Nite Jogger Masculino,adidas
DB2685,Tênis adidas Superstar 80S Masculino,adidas
D97049,Tênis adidas EQT Support 91/18 Masculino,adidas
BD7475,Tênis adidas Sleek Feminino,adidas
EE6257,Tênis adidas LXCON 94 Masculino,adidas
CW3143-005,Tênis Nike PG 5,Nike
CI9948-006,Tênis Nike KD13 Masculino,Nike
CI2140-901,Tênis Nike PG 3 Masculino,Nike
BQ4630-100,Tênis Nike Kyrie VI Masculino,Nike
CZ0191-400,Tênis Nike Air Max 95 Masculino,Nike
CW6213-212,Tênis Nike Drop-Type Prm Masculino,Nike
CW3156-400,Tênis Nike Lebron XVIII NRG Masculino,Nike
BQ5616-200,Tênis Nike Air Max 95 Utility Masculino,Nike
BQ6523-001,Tênis Nike Air Max 95 SE Reflective Masculino,Nike
BQ6623-104,Tênis Jordan Proto-Max 720 Masculino,Jordan
EG7411,Tênis adidas Tresc Run Masculino,adidas
H69038,Tênis adidas ZX 1K Boost Feminino,adidas
DC9379-001,Tênis Nike KD14,Nike
DH8016-001,Tênis Nike Air Max 97 Feminino,Nike
DC9338-100,Tênis Nike Lebron XIX x Space Jam,Nike
CK5424-100,Tênis Nike Zoom Freak 2 Masculino,Nike
BV1507-002,Tênis Nike React Element 55 SE Masculino,Nike
CD6105-006,Tênis Jordan Max 200 Masculino,Jordan
EE5170,Tênis adidas NMD_R1 Feminino,adidas
EF3523,Tênis adidas Continental Vulc,adidas
BY9099,Tênis adidas FLB Primeknit Feminino,adidas
CQ9323-001,Tênis Nike Kybrid S2 Masculino,Nike
CM8658,Tênis adidas Deerupt Runner GS Infantil,adidas
CJ0780-101,Tênis Jordan Westbrook One Take Masculino,Jordan
DO6903-400,Tênis Nike KD 14 Masculino,Nike
CQ9380-003,Tênis Nike Lebron Witness V,Nike
AQ2721-900,Tênis Nike Kobe AD Masculino,Nike
CQ9326-400,Tênis Nike Kyrie 7 Masculino,Nike
CD0881-100,Tênis Nike Air Max 90 Masculino,Nike
AH6772-008,Tênis Nike Air Force 270 Masculino,Nike
312834-008,Tênis Nike Air Max 97 PRM Masculino,Nike
CK2090-101,Tênis Nike Kd Trey 5 VIII Masculino,Nike
AR7719-100,Tênis Nike Air Force 1 '07 PRM JDI Masculino,Nike
BV6351-006,Tênis Nike Air Vapormax 2019 Utility Masculino,Nike
CZ4166-006,Tênis Jordan Point Lane Masculino,Jordan
BQ3449-006,Tênis Jordan Jumpman 2020 Masculino,Jordan
M20326,Tênis adidas Stan Smith,adidas
EE5718,Tênis adidas Ozweego Feminino,adidas
B37067,Tênis adidas Samba Rose Feminino,adidas
EF4373,Tênis adidas ZX Torsion Feminino,adidas
EF5895,Tênis adidas Sc Premiere Masculino,adidas
G27638,Tênis adidas Upath Run Masculino,adidas
CW1589-100,Tênis Nike Dunk Low TD Infantil,Nike
CI9948-101,Tênis Nike KD13 Masculino,Nike
917691-100,Tênis Nike Air Max 1 LX Feminino,Nike
AH6417-200,Tênis Nike Sb Zoom Janoski Low Canvas Decon Masculino,Nike
CD7070-006,Tênis Jordan Mars 270 Masculino,Jordan
BV1654-002,Tênis Jordan Proto-React Masculino,Jordan
FW8483,Tênis adidas Harden Stepback,adidas
B37513,Tênis adidas EQT Support Mid ADV Masculino,adidas
CW3143-003,Tênis Nike PG 5,Nike
CI0054-100,Tênis Nike AF1-Type Masculino,Nike
AQ9164-005,Tênis Air Max 270 SE Masculino,Nike
AQ5164-001,Tênis Nike Kobe A.D. Masculino,Nike
AQ9336-001,Tênis Nike Hakata PREMJDI Masculino,Nike
AQ2177-500,Tênis Nike Air More Money QS Masculino,Nike
AR4225-600,Tênis Nike Lebron Soldier XIII SFG Masculino,Nike
EE5395,Tênis adidas Ozweego Masculino,adidas
EF4287,Tênis adidas Ozweego Masculino,adidas
EG6344,Tênis adidas Supercourt Feminino,adidas
FX5538,Tênis adidas Superstar Masculino,adidas
EE7409,Tênis adidas EQT Gazelle Feminino,adidas
FX6911,Tênis adidas Nite Jogger Feminino,adidas
DM2813-400,Tênis Nike Lebron XVIII,Nike
DH1349-401,Tênis Nike Waffle Trainer 2 Masculino,Nike
CI0064-700,Tênis Nike Air Force 1 07 LV8 3 Masculino,Nike
898022-700,Tênis Nike Air Sock Racer Flyknit Masculino,Nike
881105-605,Tênis Nike Air Max 90 Special Edition Feminino,Nike
CZ4167-160,Tênis Jordan Max Aura 3 Masculino,Jordan
D96616,Tênis adidas NMD R1 Masculino,adidas
B37364,Tênis adidas Pod S3 1 Masculino,adidas
FW8159,Tênis adidas Superstar Fringe Feminino,adidas
DD4887-600,Tênis Jordan Why Not Zer0 4 Masculino,Jordan
BQ3378-002,Tênis Nike M2K Tekno Feminino,Nike
AQ4110-600,Tênis Nike Zoom KD10 AP Masculino,Nike
725222-402,Tênis Nike Air Max 90 Ultra Breathe Masculino,Nike
AA1117-601,Tênis Nike Air Force 1 '07 LV8 Suede Masculino,Nike
CJ0780-002,Tênis Jordan Westbrook One Take Masculino,Jordan
FW8653,Tênis adidas Pro Boost Low,adidas
FV9021,Tênis adidas NMD R1 Masculino,adidas
FU7384,Tênis adidas Don Issue 2 Masculino,adidas
FZ4405,Tênis adidas Harden Vol 5 Futurenatural,adidas
CW3400-007,TÊNIS NIKE KD TREY 5 IX BLACK RACER BLUE ,Nike
DC4013-001,"TÊNIS NIKE AIR MAX 97 ""FIRST USE"" LIGHT BONE ",Nike
DJ3859-600,TÊNIS NIKE AIR MAX 95 PINK OXFORD/SUMMIT WHITE ,Nike
DB0246-001,AIR MAX 97 FIRST USE ,Nike
DB1560-100,TÊNIS NIKE AIR FORCE S50 ,Nike
DH7694-700,TÊNIS NIKE BLAZER MID'77 ATHLETIC CLUB APPEARS IN YELLOW ,Nike
BQ6806-111,Tênis Nike Blazer Mid '77 Vintage Masculino Vinho ,Nike
Gy5811,TÊNIS ADIDAS ZX 2K BOOST W ,adidas
ga1727,TÊNIS ADIDAS MULTIX CLOUD PRETO ,adidas
DC9412-400,NIKE AIR MAX 95 NAVY GREY WHITE ,Nike
CI3710-001,TÊNIS NIKE AIR MAX 95 ROSA ,Nike
Ga1726,TÊNIS ADIDAS MULTIX CLOUD BRANCO ,adidas
CI3899-500,TÊNIS NIKE AIR MAX 270 REACT CREME FEMININO ,Nike
CJ0619-001,TÊNIS NIKE AIR MAX 270 REACT VERDE FEMININO ,Nike
CJ0619-100,TÊNIS NIKE AIR MAX 270 REACT ROSA FEMININO ,Nike
DH0558-500,TÊNIS NIKE SPORTSWEAR AIR MAX 97 FEMININO ,Nike
Gx8380,TÊNIS ADIDAS MULTIX CLOUD CINZA E LARANJA ,adidas
DH4470-001,"TÊNIS NIKE GIANNIS IMMORTALITY ""FORCE FIELD"" ",Nike
Ci0919-111,AIR FORCE 1 SHADOW ,Nike
Gz3413,TÊNIS ADIDAS SUPERSTAR ,adidas
DH1083-001,TÊNIS NIKE SPORTSWEAR AIR MAX 97 MASCULINO ,Nike
Dc8873-101,TÊNIS NIKE AIR FORCE 1 '07 LV8 ,Nike
DA1105-101,TÊNIS NIKE 4 QUEST MASCULINO ,Nike
Dh8010-002,TÊNIS NIKE AIR MAX 90 PRETO FEMININO ,Nike
DH5722-100,TÊNIS NIKE AIR MAX 95 WHITE/MULTI FEMININO ,Nike
H05109,TÊNIS FORUM LOW ADIDAS BRANCO FEMININO ,adidas
AT6175-100,TÊNIS NIKE AIR MAX 200 BEGE FEMININO ,Nike
CW3094-100,TÊNIS NIKE AIR MAX 270 REACT PRATA ,Nike
CT1287-100,TÊNIS NIKE AIR MAX 270 REACT SUMMIT WHITE ,Nike
CN8490-100-BCO,TÊNIS NIKE AIR MAX 90 BRANCO MASCULINO ,Nike
EE4808,TÊNIS ADIDAS EQT GAZELLE PRETO MASCULINO ,adidas
FW2520,TÊNIS ADIDAS FALCON BRANCO FLORAL FEMININO ,adidas
FV1161,TÊNIS ADIDAS MAGMUR RUNNER PRETO ,adidas
CK2947-001,TÊNIS NIKE AIR MAX 2X PRETO ,Nike
CK2947-105,TÊNIS NIKE AIR MAX 2X BRANCO ,Nike
CK2943-007,TÊNIS NIKE AIR MAX 2X CINZA ESVERDEADO ,Nike
CT4352-103,TÊNIS NIKE AIR MAX 90 LARANJA MASCULINO ,Nike
CW3400-006,TÊNIS NIKE KD TREY 5 IX UNISSEX ,Nike
CZ4099-010,TÊNIS NIKE GIANNIS IMMORTALITY PRETO ,Nike
CK6649-200,TÊNIS NIKE AIR FORCE 1 PIXEL PARTICLE BEIGE ,Nike
CK2613-103,TÊNIS AIR MAX TAILWIND IV BRANCO ,Nike
GX7605,TÊNIS ADIDAS NMD R1 PRIMEBLUE VERMELHO ,adidas
DA9325-100,TÊNIS NIKE AIR MAX 97 SUMMIT WHITE ,Nike
CV8828-001,TÊNIS NIKE AIR MAX 95 BLACK/BLACK,Nike
FY5724,TÊNIS ADIDAS ZX 2K BOOST PRETO ,adidas
687977-105,TÊNIS NIKE AIR MAX LTD 3 BRANCO ,Nike
FX5567,TÊNIS ADIDAS SUPERSTAR PRETO MASCULINO ,adidas
EE5115,TÊNIS ADIDAS FALCON CINZA FEMININO ,adidas
FX5572,TÊNIS ADIDAS SUPERSTAR PRETO MASCULINO ,adidas
B37987,TÊNIS ADIDAS N5923 ,adidas
GZ3453,TÊNIS ADIDAS SUPERSTAR BRANCO E ROSA ,adidas
CI9169,TÊNIS ADIDAS SUPERSTAR PRETO ,adidas
CI9168,TÊNIS ADIDAS SUPERSTAR FOUNDATION PRETO ,adidas
CU4150-002,TÊNIS NIKE COURT LEGACY BLACK/WHITE ,Nike
FX5262,TÊNIS ADIDAS U_PATH RUN PRETO ,adidas
EX1871,TÊNIS ADIDAS SUPERSTAR SLIP ON W BRANCO ,adidas
FX5701,TÊNIS ADIDAS CONTINENTAL 80 PRETO ,adidas
CQ9283-001,Tênis Nike Lebron XVIII,Nike
BQ4630-102,Tênis Nike Kyrie VI Masculino,Nike
921826-403,Tênis Nike Air Max 97 Masculino,Nike
AO4542-902,Tênis Nike Air Vapormax 97 Feminino,Nike
AJ7200-201,Tênis Nike Air Max 270 Bowfin Masculino,Nike
EE5408,Tênis adidas A.R Trainer Feminino,adidas
EE8737,Tênis adidas EQT Gazelle Feminino,adidas
B24698,Tênis adidas Stan Smith Masculino,adidas
FX5551,Tênis adidas Superstar NS Masculino,adidas
AT3745-163,Tênis Jordan 1 Crib Bootie Infantil,Jordan
CM7879,Tênis NMD_R2 S.E.,adidas
FV3260,Tênis Yeezy Boost 380 'Alien',adidas
FZ3482,Tênis ZX 8000 Lego,adidas
BB6365,Tênis 'NMD_R1',adidas
BA7232,Tênis de camurça com cadarço ,adidas
GZ7644,Tênis Infantil adidas Breaknet,adidas
AT1803-405,Tênis Infantil Nike Star Runner 2 Baby,Nike
CT0729-001,Tênis Infantil Nike Flex Runner Sun Baby - Feminino,Nike
DH2727-091,Tênis Nike Metcon 7 MFS - Unissex,Nike
CZ8281-606,Tênis Nike Metcon 7 2 - Unissex,Nike
BQ5453-403,Tênis Infantil Nike Court Borough Low 2 Baby,Nike
DD1096-003,Tênis Nike Revolution 6 GS - Juvenil,Nike
S24059,Tênis para bebê adidas Tensaur I Velcro,adidas
GZ2683,Tênis Infantil adidas Tensaur Run Velcro,adidas
EF1092,Tênis Infantil adidas Tensaur,adidas
FY9498,Tênis Infantil adidas Runfalcon,adidas
CQ9269-001,Tênis Nike Zoom Span 3 - Feminino,Nike
CQ9545-001,Tênis Nike Legend Essential 2 - Feminino,Nike
CZ6721-008,Tênis Nike Air Zoom Structure 23 - Feminino,Nike
CU3583-004,Tênis Nike Speedrep - Feminino,Nike
CZ0612-010,Tênis Nike Superrep Go 2 - Feminino,Nike
DA1106-006,Tênis Nike Quest 4 - Feminino,Nike
DA8698-300,Tênis Nike Pegasus Trail 3 - Feminino,Nike
CZ1864-301,Tênis Nike Wildhorse 7 - Feminino,Nike
DC4566-100,Tênis Nike Air Zoom Pegasus 38 Mfs - Feminino,Nike
DA1349-014,Tênis Nike Renew In-Season TR 11 - Feminino,Nike
DD1144-001,Tênis Nike Infantil Star Runner 3 SE,Nike
DM3083-100,Tênis Nike React Escape RN - Feminino,Nike
DC3729-001,Tênis Nike Revolution 6 - Feminino,Nike
FW8078,Tênis adidas X9000 L2 - Feminino,adidas
GZ0150,Tênis adidas Grand Court Zebra - Feminino,adidas
FY9502,Tênis Infantil adidas Runfalcon 2.0 K,adidas
EG9627,Tênis adidas Alphatorsion - Feminino,adidas
FX1738,Tênis adidas Indoor Novaflight - Feminino,adidas
FY8480,Tênis adidas Fluidstreet - Feminino,adidas
S23836,Tênis adidas Ultraboost 21 Lep - Feminino,adidas
FW7641,Tênis adidas Puremotion Farm - Feminino,adidas
H68076,Tênis adidas EQ21 Run - Feminino,adidas
H67702,Tênis adidas Courtjam Bounce - Feminino,adidas
H69207,Tênis adidas Defiant Generation - Feminino,adidas
H00654,Tênis adidas Racer TR21 - Feminino,adidas
CD6278-006,Tênis Nike SB Chron Solarsoft - Masculino,Nike
CU3504-001,Tênis Nike Renew Run 2 - Masculino,Nike
CW4555-002,Tênis Nike Air Max SC - Masculino,Nike
DA8697-800,Tênis Nike Pegasus Trail 3 - Masculino,Nike
CT2228-103,Tênis Nike Zoomx Invincible Run FK - Masculino,Nike
DA0694 001,Tênis Nike Zoom Freak 3 - Masculino,Nike
DJ5450-001,Tênis Nike Zoomx Invincible Run FK T - Masculino,Nike
DM0838-500,Tênis Nike Court Vision Lo - Masculino,Nike
F36717,Tênis adidas Courtsmash - Masculino,adidas
BC0972,Tênis adidas Terrex Entry Hiker - Masculino,adidas
FV6852,Tênis adidas Terrex AX3 - Masculino,adidas
EG4126,Tênis Infantil adidas Tensaur Run,adidas
FY8183,Tênis adidas Lite Racer Rbn 2.0 - Masculino,adidas
EH1425,Tênis adidas Lite Racer 2.0 - Masculino,adidas
H69201,Tênis adidas Defiant Generation - Masculino,adidas
GZ8185,Tênis adidas Racer TR 21 - Masculino,adidas
